starname,mag3_6,mag4_5,mag5_8,mag8_0,mag24
2dFS0558,15.109,99.999,99.999,99.999,99.999
2dFS0559,15.174,15.101,99.999,99.999,99.999
2dFS0561,16.093,15.993,99.999,99.999,99.999
2dFS0569,14.082,14.038,13.835,99.999,99.999
2dFS0573,16.002,16.03,99.999,99.999,99.999
2dFS0596,14.825,14.692,99.999,99.999,99.999
2dFS0600,15.477,15.455,99.999,99.999,99.999
2dFS0614,16.274,99.999,99.999,99.999,99.999
2dFS0617,16.37,16.324,99.999,99.999,99.999
2dFS0623,15.777,15.793,99.999,99.999,99.999
2dFS0629,14.756,14.652,99.999,99.999,99.999
2dFS0632,15.384,15.522,99.999,99.999,99.999
2dFS0634,16.177,16.012,99.999,99.999,99.999
2dFS0648,15.632,15.621,99.999,99.999,99.999
2dFS0651,14.598,14.512,99.999,99.999,99.999
2dFS0655,12.508,12.534,12.495,12.575,99.999
2dFS0671,15.045,15.004,99.999,99.999,99.999
2dFS0675,12.484,12.492,12.417,12.512,99.999
2dFS0676,15.615,15.605,99.999,99.999,99.999
AzV40,13.245,12.983,12.725,12.521,99.999
2dFS0697,16.187,16.148,99.999,99.999,99.999
2dFS0706,13.827,14.146,13.693,99.999,99.999
2dFS0712,8.161,8.239,8.16,8.109,7.996
2dFS0716,13.592,13.585,13.67,13.716,99.999
2dFS0724,14.629,14.654,99.999,99.999,99.999
2dFS0726,15.299,15.175,99.999,99.999,99.999
2dFS0736,12.595,12.713,12.499,12.368,99.999
2dFS0747,15.025,14.916,99.999,99.999,99.999
2dFS0760,16.094,16.073,99.999,99.999,99.999
SMC3-7,12.849,12.842,12.82,99.999,99.999
2dFS0768,13.78,13.833,13.536,99.999,99.999
2dFS0770,13.739,13.707,13.572,99.999,99.999
2dFS5042,13.741,13.681,13.795,99.999,99.999
2dFS0781,13.841,13.757,13.923,99.999,99.999
2dFS0785,15.865,16.068,99.999,99.999,99.999
2dFS0787,15.802,15.641,99.999,99.999,99.999
2dFS0788,14.375,14.411,99.999,99.999,99.999
2dFS0797,13.587,13.59,13.426,99.999,99.999
2dFS0799,14.466,14.387,14.619,99.999,99.999
2dFS0810,99.999,14.884,99.999,99.999,99.999
AzV107;2dFS0822,12.457,12.427,12.444,12.338,99.999
2dFS0834,99.999,13.821,13.887,99.999,99.999
2dFS0857,14.194,14.163,14.104,99.999,99.999
2dFS0864,16.105,16.02,99.999,99.999,99.999
2dFS0870,16.465,99.999,99.999,99.999,99.999
2dFS0873,13.205,13.237,13.163,13.228,99.999
2dFS0877,16.026,16.065,99.999,99.999,99.999
2dFS0879,14.451,14.282,14.124,99.999,99.999
2dFS0883,15.223,15.091,99.999,99.999,99.999
2dFS0886,13.04,13.013,12.971,13.098,99.999
2dFS0891,99.999,14.724,99.999,99.999,99.999
2dFS0904,14.557,14.48,14.358,99.999,99.999
2dFS0905,10.404,10.479,10.417,10.334,99.999
2dFS0906,16.102,16.238,99.999,99.999,99.999
2dFS0907,11.042,99.999,11.063,11,99.999
2dFS0908,14.034,14.099,14.189,99.999,99.999
2dFS5065,13.39,13.291,13.344,99.999,99.999
2dFS0921,15,14.886,99.999,99.999,99.999
2dFS0925,13.881,13.826,13.81,99.999,99.999
2dFS0929,15.837,15.729,99.999,99.999,99.999
2dFS0931,13.272,13.385,13.274,13.282,99.999
2dFS0939,99.999,15.41,99.999,99.999,99.999
2dFS0940,14.271,14.24,14.224,99.999,99.999
2dFS0958,16.191,16.041,99.999,99.999,99.999
2dFS0960,99.999,15.223,99.999,99.999,99.999
SMC3-12,13.457,13.431,13.256,13.052,99.999
2dFS0969,16.528,16.497,99.999,99.999,99.999
2dFS0980,16.381,16.424,99.999,99.999,99.999
2dFS0982,99.999,99.999,99.999,11.706,99.999
2dFS0986,14.749,14.741,99.999,99.999,99.999
2dFS0992,11.59,11.723,11.644,11.619,99.999
2dFS0994,14.252,14.341,14.286,99.999,99.999
2dFS0995,12.14,12.075,12.1,12.168,99.999
2dFS1004,14.485,14.316,14.282,99.999,99.999
2dFS1008,15.593,15.685,99.999,99.999,99.999
2dFS1012,14.957,14.949,99.999,99.999,99.999
2dFS1016,16.454,16.402,99.999,99.999,99.999
2dFS1019,15.289,15.212,99.999,99.999,99.999
2dFS1038,11.93,11.856,11.865,11.868,99.999
2dFS1039,13.214,13.103,13.185,13.318,99.999
2dFS1045,14.104,99.999,14.234,99.999,99.999
2dFS1046,14.38,14.361,14.139,99.999,99.999
2dFS1050,13.33,13.309,13.404,99.999,99.999
2dFS1054,12.996,12.879,12.917,12.83,99.999
NGC330-037;SMC5_004102;2dFS1058,14.635,14.634,99.999,99.999,99.999
NGC330-078;SMC5_003498,15.636,15.794,99.999,99.999,99.999
2dFS1060,14.705,14.676,99.999,99.999,99.999
2dFS1063,13.439,13.439,13.403,13.37,99.999
NGC330-015;SMC5_003863,13.314,13.234,13.119,13.238,99.999
2dFS1069,16.272,16.174,99.999,99.999,99.999
2dFS1070,14.496,14.512,14.305,99.999,99.999
2dFS1076,13.365,13.358,13.296,13.318,99.999
2dFS1080,99.999,15.124,99.999,99.999,99.999
2dFS1084,14.547,14.554,99.999,99.999,99.999
NGC330-087;SMC5_000135,15.508,15.312,99.999,99.999,99.999
2dFS1096,99.999,13.532,13.53,13.384,99.999
2dFS1098,99.999,99.999,13.302,13.575,99.999
2dFS1112,13.728,13.7,13.901,99.999,99.999
NGC330-061;SMC5_004133;2dFS1118,15.647,15.619,99.999,99.999,99.999
2dFS1119,10.939,11.082,10.962,10.872,99.999
2dFS1121,15.257,15.338,99.999,99.999,99.999
NGC330-008;SMC5_082532,12.685,12.657,12.603,12.697,99.999
2dFS1129,16.038,16.158,99.999,99.999,99.999
2dFS1133,11.299,11.441,11.353,11.308,99.999
2dFS1138,14.194,14.181,14.107,99.999,99.999
2dFS1139,14.08,14.092,14.127,99.999,99.999
NGC330-122;SMC5_015195,13.487,13.519,13.407,13.315,99.999
NGC330-121;SMC5_081980,11.832,11.678,11.792,11.753,99.999
2dFS1144,15.745,15.968,99.999,99.999,99.999
2dFS1147,14.418,14.387,14.43,99.999,99.999
2dFS1149,99.999,14.253,14.247,99.999,99.999
2dFS1155,14.069,13.922,14.072,99.999,99.999
2dFS1158,13.261,13.25,13.257,13.131,99.999
NGC330-006;SMC5_082471,12.695,12.68,12.662,12.679,99.999
2dFS1168,14.374,14.407,14.344,99.999,99.999
2dFS1174,99.999,15.39,99.999,99.999,99.999
2dFS1175,14.2,14.28,99.999,99.999,99.999
AzV179,13.616,13.353,13.128,12.798,99.999
2dFS1181,15.005,14.921,99.999,99.999,99.999
NGC330-007;SMC5_082854,12.67,12.574,12.559,12.574,99.999
2dFS1196,14.427,14.248,14.168,99.999,99.999
2dFS1197,16.81,99.999,99.999,99.999,99.999
2dFS1198,14.782,14.677,99.999,99.999,99.999
2dFS1201,16.335,16.243,99.999,99.999,99.999
2dFS1205,15.079,15.07,99.999,99.999,99.999
2dFS1207,16.117,16.096,99.999,99.999,99.999
2dFS1208,14.645,14.621,99.999,99.999,99.999
2dFS1210,99.999,14.052,14.168,99.999,99.999
2dFS1214,15.077,15.018,99.999,99.999,99.999
2dFS1218,14.629,14.533,99.999,99.999,99.999
NGC346-005;SMC5_072019,13.52,13.523,13.492,99.999,99.999
2dFS1221,17.055,16.831,99.999,99.999,99.999
2dFS1222,14.72,99.999,99.999,99.999,99.999
2dFS1223,15.217,15.24,99.999,99.999,99.999
2dFS1227,13.712,13.543,13.722,13.702,99.999
flames1056;SMC5_006110,99.999,15.105,99.999,99.999,99.999
2dFS1234,12.874,12.828,12.818,12.874,99.999
flames1202;SMC5_032002,16.384,16.475,99.999,99.999,99.999
flames1106;SMC5_006709,15.401,15.32,99.999,99.999,99.999
2dFS1258,16.3,16.666,99.999,99.999,99.999
2dFS1267;flames1047;SMC5_006802,14.547,14.576,14.493,99.999,99.999
2dFS1266,15.385,15.41,99.999,99.999,99.999
2dFS1270,13.037,13.027,12.994,12.907,99.999
2dFS1272,11.688,11.782,11.735,11.677,99.999
2dFS1278,16.24,16.082,99.999,99.999,99.999
2dFS1280,15.085,15.067,99.999,99.999,99.999
NGC346-059;SMC5_076160,14.983,99.999,99.999,99.999,99.999
flames1121;SMC5_004939,15.662,15.675,99.999,99.999,99.999
2dFS1294,16.132,15.96,99.999,99.999,99.999
2dFS1307,15.705,15.684,99.999,99.999,99.999
2dFS1308,15.204,15.173,99.999,99.999,99.999
2dFS1312,14.198,14.052,14.035,99.999,99.999
2dFS1317,15.346,15.336,99.999,99.999,99.999
2dFS1319,14.81,14.783,99.999,99.999,99.999
2dFS1328,14.919,14.843,99.999,99.999,99.999
NMC46;MPG167;flames1065;SMC5_079521,15.238,15.11,99.999,99.999,99.999
2dFS1339,15.883,15.771,99.999,99.999,99.999
2dFS1340,14.545,14.519,99.999,99.999,99.999
NGC346-003;SMC5_082834,11.999,11.915,11.979,12.04,99.999
2dFS1345,99.999,15.213,99.999,99.999,99.999
2dFS1354,15.64,15.573,99.999,99.999,99.999
2dFS1359,15.805,15.67,99.999,99.999,99.999
2dFS1360,15.019,15.126,99.999,99.999,99.999
NGC346-019;SMC5_031737,14.639,14.493,99.999,99.999,99.999
MPG468,99.999,12.918,99.999,99.999,99.999
2dFS1362,14.711,14.713,99.999,99.999,99.999
2dFS1365,15.929,15.816,99.999,99.999,99.999
2dFS1368,13.53,13.421,13.431,99.999,99.999
2dFS1372,99.999,15.646,99.999,99.999,99.999
flames1139;SMC5_006475,15.81,15.689,99.999,99.999,99.999
NGC346-087;SMC5_052697,15.389,15.285,99.999,99.999,99.999
2dFS1386,14.553,14.268,99.999,99.999,99.999
2dFS1387,99.999,14.941,99.999,99.999,99.999
flames1157;SMC5_059006,16.043,15.965,99.999,99.999,99.999
2dFS1391,13.66,13.751,13.616,99.999,99.999
2dFS1394,10.78,10.857,10.788,10.744,99.999
MPG788;flames1204;SMC5_028265,15.877,16.206,99.999,99.999,99.999
2dFS1400,15.478,15.535,99.999,99.999,99.999
NGC346-042;SMC5_067681,14.495,14.539,14.527,99.999,99.999
2dFS1405,14.136,14.184,13.939,99.999,99.999
2dFS1408,14.975,14.745,99.999,99.999,99.999
flames1171;SMC5_035047,15.76,15.514,99.999,99.999,99.999
MPG815;flames1162;SMC5_081667,16.255,16.135,99.999,99.999,99.999
NGC346-063;SMC5_005036;2dFS1413,15.438,15.473,99.999,99.999,99.999
MPG820;flames1111;SMC5_028719,15.361,15.28,99.999,99.999,99.999
2dFS1415,13.663,13.698,13.482,13.664,99.999
2dFS1419,15.22,15.219,99.999,99.999,99.999
2dFS1420,16.019,15.903,99.999,99.999,99.999
NGC346-014;SMC5_026814;2dFS1425,14.226,14.083,14.28,99.999,99.999
2dFS1426,14.326,14.283,14.31,99.999,99.999
NGC346-006;SMC5_000969,13.213,13.213,13.171,13.277,99.999
2dFS1428,12.921,12.858,12.936,12.852,99.999
2dFS1431,16.743,16.703,99.999,99.999,99.999
2dFS1433,15.891,15.913,99.999,99.999,99.999
NGC346-071;SMC5_052484,15.625,15.558,99.999,99.999,99.999
2dFS1439,15.973,15.914,99.999,99.999,99.999
2dFS1441,14.428,14.477,14.199,99.999,99.999
2dFS1442,14.676,14.673,99.999,99.999,99.999
2dFS1444,13.46,13.481,13.455,13.532,99.999
2dFS1446,16.678,16.696,99.999,99.999,99.999
2dFS1449,15.26,15.301,99.999,99.999,99.999
2dFS1451,14.931,14.757,99.999,99.999,99.999
2dFS1452,13.384,13.341,13.357,13.401,99.999
2dFS1455,15.855,15.744,99.999,99.999,99.999
2dFS1457,13.27,13.222,13.202,13.342,99.999
2dFS1461,14.975,14.915,14.725,99.999,99.999
2dFS1462,13.977,13.909,13.929,99.999,99.999
2dFS1464,12.852,12.891,12.815,12.774,99.999
2dFS1469,16.262,16.207,99.999,99.999,99.999
2dFS1474,14.771,99.999,99.999,99.999,99.999
2dFS1477,14.757,14.681,99.999,99.999,99.999
2dFS1479,16.024,15.982,99.999,99.999,99.999
2dFS1485,15.698,15.504,99.999,99.999,99.999
2dFS1487,14.726,14.699,14.525,99.999,99.999
2dFS1488,15.534,15.591,99.999,99.999,99.999
2dFS1491,99.999,14.763,99.999,99.999,99.999
2dFS1493,17.075,99.999,99.999,99.999,99.999
2dFS1501,13.538,13.477,13.477,13.369,99.999
2dFS1504,15.858,15.896,99.999,99.999,99.999
2dFS1505,15.818,15.592,99.999,99.999,99.999
2dFS1507,15.06,14.84,99.999,99.999,99.999
2dFS1511,14.689,14.621,14.424,99.999,99.999
2dFS1513,12.47,12.403,12.548,12.515,99.999
2dFS1519,16.092,16.03,99.999,99.999,99.999
2dFS1520,15.578,15.691,99.999,99.999,99.999
2dFS1522,15.44,15.224,99.999,99.999,99.999
2dFS1523,15.809,16.002,99.999,99.999,99.999
2dFS1526,14.361,14.303,14.2,99.999,99.999
2dFS1533,15.18,15.213,99.999,99.999,99.999
2dFS1539,13.062,12.963,13.073,13.058,99.999
2dFS1547,15.509,15.555,99.999,99.999,99.999
2dFS1549,16.528,16.505,99.999,99.999,99.999
2dFS1556,12.969,12.974,12.94,13.028,99.999
2dFS1566,15.894,15.9,99.999,99.999,99.999
2dFS1567,12.792,12.859,12.722,12.789,99.999
2dFS1581,16.275,99.999,99.999,99.999,99.999
2dFS1584,14.266,14.292,99.999,99.999,99.999
2dFS1586,11.49,11.54,11.477,11.489,99.999
2dFS1591,14.722,14.515,99.999,99.999,99.999
2dFS1592,14.721,14.671,99.999,99.999,99.999
2dFS1593,16.209,16.316,99.999,99.999,99.999
2dFS1595,13.386,13.359,13.308,13.263,99.999
2dFS1596,15.794,15.874,99.999,99.999,99.999
2dFS1598,15.182,15.078,99.999,99.999,99.999
2dFS1600,14.443,14.448,99.999,99.999,99.999
2dFS1602,15.395,15.422,99.999,99.999,99.999
2dFS1605,15.342,15.328,99.999,99.999,99.999
2dFS1614,15.867,16.008,99.999,99.999,99.999
2dFS1625,16.13,15.797,99.999,99.999,99.999
2dFS1628,13.226,13.18,13.1,13.247,99.999
AzV293,13.337,13.036,12.895,12.556,99.999
2dFS1629,12.794,12.844,12.932,12.772,99.999
2dFS1630,15.981,15.891,99.999,99.999,99.999
2dFS1631,14.817,14.743,14.819,99.999,99.999
2dFS1632,16.292,16.358,99.999,99.999,99.999
2dFS1634,16.849,16.553,99.999,99.999,99.999
2dFS1641,15.604,15.557,99.999,99.999,99.999
2dFS1642,14.476,14.392,99.999,99.999,99.999
2dFS1645,14.079,14.13,14.116,99.999,99.999
2dFS1649,15.293,15.364,99.999,99.999,99.999
2dFS1650,14.9,14.784,99.999,99.999,99.999
2dFS1652,14.029,99.999,13.821,99.999,99.999
2dFS1666,14.807,14.501,99.999,99.999,99.999
2dFS1668,16.378,16.371,99.999,99.999,99.999
2dFS1670,16.119,16.015,99.999,99.999,99.999
2dFS1672,15.079,15.098,99.999,99.999,99.999
2dFS1673,15.485,15.642,99.999,99.999,99.999
2dFS1676,15.264,99.999,99.999,99.999,99.999
2dFS1677,15.368,15.474,99.999,99.999,99.999
2dFS1680,16.144,16.109,99.999,99.999,99.999
AzV309,13.866,13.819,14.008,99.999,99.999
2dFS1691,15.489,15.455,99.999,99.999,99.999
2dFS1697,15.766,15.614,99.999,99.999,99.999
2dFS1702,13.565,13.586,13.627,13.515,99.999
2dFS1708,15.15,15.123,99.999,99.999,99.999
2dFS1726,13.681,13.65,13.462,13.563,99.999
2dFS1727,15.877,15.786,99.999,99.999,99.999
2dFS1764,15.276,15.174,99.999,99.999,99.999
AzV330,12.768,12.601,12.481,12.28,99.999
2dFS1765,16.284,16.125,99.999,99.999,99.999
2dFS1781,16.448,16.104,99.999,99.999,99.999
2dFS1786,15.094,15.083,99.999,99.999,99.999
2dFS1790,12.4,12.394,12.318,12.344,99.999
2dFS1793,15.797,15.804,99.999,99.999,99.999
2dFS1795,15.288,15.389,99.999,99.999,99.999
2dFS1797,15.645,15.455,99.999,99.999,99.999
2dFS1802,15.657,15.677,99.999,99.999,99.999
2dFS1803,12.54,12.48,12.51,12.442,99.999
2dFS1813,15.555,15.66,99.999,99.999,99.999
2dFS1817,12.46,12.394,99.999,12.34,99.999
2dFS1818,14.954,14.962,99.999,99.999,99.999
2dFS1821,14.75,14.817,99.999,99.999,99.999
2dFS1822,14.69,14.711,99.999,99.999,99.999
2dFS1829,9.596,9.705,99.999,9.594,9.491
2dFS1830,15.622,15.715,99.999,99.999,99.999
2dFS1832,15,14.976,99.999,99.999,99.999
2dFS1833,14.7,14.58,14.804,99.999,99.999
2dFS1834,14.813,14.719,14.515,99.999,99.999
2dFS1835,15.569,15.467,99.999,99.999,99.999
2dFS1836,16.752,16.519,99.999,99.999,99.999
2dFS1838,99.999,14.023,13.777,99.999,99.999
AzV344,14.36,14.169,14.065,13.569,99.999
2dFS1842,15.67,15.682,99.999,99.999,99.999
2dFS1847,11.886,11.851,11.834,11.84,99.999
2dFS1850,12.926,12.822,12.815,12.9,99.999
2dFS1852,16.714,16.245,99.999,99.999,99.999
2dFS1853,13.282,13.208,13.231,99.999,99.999
2dFS1856,14.063,14.006,14.01,99.999,99.999
2dFS1861,14.273,14.218,14.058,99.999,99.999
2dFS1867,15.247,99.999,99.999,99.999,99.999
2dFS1868,14.853,14.824,99.999,99.999,99.999
2dFS1872,15.931,15.794,99.999,99.999,99.999
2dFS1884,15.004,14.869,99.999,99.999,99.999
2dFS1886,14.874,14.797,99.999,99.999,99.999
2dFS1887,15.095,15.034,99.999,99.999,99.999
2dFS1892,16.205,16.265,99.999,99.999,99.999
2dFS1896,14.712,14.824,99.999,99.999,99.999
2dFS1900,15.414,15.374,99.999,99.999,99.999
2dFS1903,15.788,15.819,99.999,99.999,99.999
2dFS1907,16.868,17.01,99.999,99.999,99.999
2dFS1911,15.67,15.749,99.999,99.999,99.999
2dFS1913,15.275,14.81,99.999,99.999,99.999
AzV358,13.234,13.006,12.809,12.488,99.999
2dFS1914,14.553,14.508,14.218,99.999,99.999
2dFS1915,15.257,15.06,99.999,99.999,99.999
2dFS1927,16.533,99.999,99.999,99.999,99.999
2dFS1929,14.754,14.728,99.999,99.999,99.999
2dFS1936,15.379,15.343,99.999,99.999,99.999
2dFS1938,15.382,15.289,99.999,99.999,99.999
2dFS1943,13.528,13.409,13.426,13.335,99.999
2dFS1945,14.272,14.253,14.098,99.999,99.999
2dFS1949,12.26,12.234,12.183,12.167,99.999
2dFS1969,14.217,14.14,14.228,99.999,99.999
2dFS1973,15.291,15.22,99.999,99.999,99.999
2dFS1975,15.141,15.216,99.999,99.999,99.999
2dFS1976,14.38,99.999,99.999,99.999,99.999
2dFS1979,15.465,15.623,99.999,99.999,99.999
2dFS1983,16.345,16.2,99.999,99.999,99.999
2dFS1984,15.996,15.899,99.999,99.999,99.999
2dFS1990,15.692,15.574,99.999,99.999,99.999
2dFS1994,15.047,15.042,99.999,99.999,99.999
2dFS1996,12.797,12.851,12.922,12.815,99.999
2dFS2001,14.835,14.696,99.999,99.999,99.999
2dFS2004,14.41,14.252,14.27,99.999,99.999
2dFS2005,15.086,14.928,99.999,99.999,99.999
2dFS2007,99.999,15.138,99.999,99.999,99.999
2dFS2010,99.999,14.871,14.401,99.999,99.999
2dFS2015,99.999,99.999,14.553,99.999,99.999
2dFS2021,15.366,15.251,99.999,99.999,99.999
2dFS2022,14.404,14.358,14.429,99.999,99.999
2dFS2024,15.201,15.125,99.999,99.999,99.999
2dFS2028,16.698,16.396,99.999,99.999,99.999
2dFS2030,15.002,14.982,99.999,99.999,99.999
2dFS2031,15.216,15.103,99.999,99.999,99.999
2dFS2036,15.451,99.999,99.999,99.999,99.999
2dFS2040,99.999,16.187,99.999,99.999,99.999
2dFS2041,16.128,15.941,99.999,99.999,99.999
2dFS2046,15.223,15.126,99.999,99.999,99.999
2dFS2047,14.979,14.88,99.999,99.999,99.999
2dFS2054,14.671,14.707,14.582,99.999,99.999
2dFS2056,15.615,15.618,99.999,99.999,99.999
2dFS2059,13.791,13.747,13.753,99.999,99.999
2dFS2063,15.569,15.491,99.999,99.999,99.999
2dFS2066,14.168,99.999,99.999,99.999,99.999
2dFS2069,13.147,13.109,13.074,13.083,99.999
2dFS2072,14.197,14.199,14.247,99.999,99.999
2dFS2091,13.485,13.52,13.383,13.397,99.999
2dFS2093,15.848,15.962,99.999,99.999,99.999
2dFS2094,15.42,15.422,99.999,99.999,99.999
2dFS2095,16.208,16.272,99.999,99.999,99.999
2dFS2101,15.538,15.502,99.999,99.999,99.999
2dFS2111,14.179,14.16,14.48,99.999,99.999
2dFS2112,13.664,13.624,99.999,99.999,99.999
2dFS2115,14.055,99.999,14.023,99.999,99.999
2dFS2116,15.737,15.822,99.999,99.999,99.999
2dFS2119,15.173,15.175,99.999,99.999,99.999
2dFS2120,14.649,99.999,14.475,99.999,99.999
2dFS2126,15.141,15.12,99.999,99.999,99.999
2dFS2130,15.34,15.287,99.999,99.999,99.999
2dFS2131,99.999,14.794,99.999,99.999,99.999
AzV401;2dFS2133,12.295,12.234,12.165,12.224,99.999
2dFS2136,15.156,15.123,99.999,99.999,99.999
2dFS2147,15.315,15.086,99.999,99.999,99.999
2dFS2155,14.073,14.072,13.972,99.999,99.999
2dFS2159,15.776,15.748,99.999,99.999,99.999
2dFS2161,15.544,15.518,99.999,99.999,99.999
2dFS2166,14.991,14.784,99.999,99.999,99.999
2dFS2167,15.498,15.378,99.999,99.999,99.999
2dFS2173,15.834,15.53,99.999,99.999,99.999
2dFS2179,16.255,16.258,99.999,99.999,99.999
2dFS2181,14.996,14.995,99.999,99.999,99.999
2dFS2187,15.041,15.103,99.999,99.999,99.999
2dFS2198,14.236,14.016,99.999,99.999,99.999
2dFS2202,15.144,15.139,99.999,99.999,99.999
2dFS2204,14.266,14.203,14.228,99.999,99.999
2dFS2213,12.619,12.594,12.509,12.472,99.999
2dFS2214,14.208,14.121,14.159,99.999,99.999
2dFS2220,13.922,13.949,13.957,99.999,99.999
2dFS2223,15.149,15.143,99.999,99.999,99.999
2dFS2225,14.834,14.755,99.999,99.999,99.999
2dFS2226,15.399,15.353,99.999,99.999,99.999
2dFS2229,13.896,13.848,13.776,99.999,99.999
2dFS2233,15.39,15.42,99.999,99.999,99.999
2dFS2234,16.342,15.926,99.999,99.999,99.999
2dFS2242,15.856,15.673,99.999,99.999,99.999
2dFS2244,14.933,14.853,99.999,99.999,99.999
2dFS2251,15.057,14.851,99.999,99.999,99.999
2dFS2255,14.56,14.64,99.999,99.999,99.999
2dFS2256,14.345,14.334,99.999,99.999,99.999
2dFS2260,99.999,13.805,14.076,13.706,99.999
AzV413,14.481,14.31,14.012,13.891,99.999
2dFS2263,14.624,14.479,14.47,99.999,99.999
2dFS2264,15.907,15.555,99.999,99.999,99.999
2dFS2268,14.472,14.422,14.462,99.999,99.999
2dFS2271,13.363,13.339,13.265,13.306,99.999
2dFS2273,13.936,13.857,13.881,99.999,99.999
2dFS2278,13.498,13.55,13.473,13.404,99.999
2dFS2279,15.08,15.053,99.999,99.999,99.999
2dFS2284,13.11,13.205,13.229,13.116,99.999
2dFS2290,15.251,15.253,99.999,99.999,99.999
2dFS2298,14.128,14.151,14.105,99.999,99.999
2dFS2304,17.433,99.999,99.999,99.999,99.999
2dFS2306,15.294,99.999,99.999,99.999,99.999
2dFS2307,14.83,14.687,14.705,99.999,99.999
2dFS2308,15.603,15.524,99.999,99.999,99.999
2dFS2315,15.035,15.042,99.999,99.999,99.999
2dFS2318,99.999,15.729,99.999,99.999,99.999
2dFS2320,15.601,15.582,99.999,99.999,99.999
2dFS2321,14.177,14.169,14.175,99.999,99.999
2dFS2323,15.98,16.057,99.999,99.999,99.999
2dFS2329,12.791,12.814,12.868,12.779,99.999
2dFS2330,15.517,15.461,99.999,99.999,99.999
2dFS2331,14.728,14.676,99.999,99.999,99.999
2dFS2333,16.002,16.099,99.999,99.999,99.999
2dFS2348,14.177,14.066,13.92,99.999,99.999
2dFS2354,14.16,14.118,13.986,99.999,99.999
2dFS2358,15.776,15.696,99.999,99.999,99.999
2dFS2361,15.01,14.865,99.999,99.999,99.999
2dFS2363,99.999,16.052,99.999,99.999,99.999
2dFS2366,15.54,15.561,99.999,99.999,99.999
AzV431;2dFS2369,12.337,12.31,12.291,12.225,99.999
2dFS2371,14.252,14.28,14.093,99.999,99.999
2dFS2372,15.003,15.025,99.999,99.999,99.999
2dFS2373,12.604,12.662,12.59,12.621,99.999
2dFS2375,13.648,13.569,13.635,13.59,99.999
2dFS2381,16.099,15.949,99.999,99.999,99.999
2dFS2384,15.517,15.459,99.999,99.999,99.999
2dFS2395,12.012,12.073,12.077,12.037,99.999
2dFS2396,15.497,15.579,99.999,99.999,99.999
2dFS2405,13.905,13.837,13.926,99.999,99.999
2dFS2407,17.028,99.999,99.999,99.999,99.999
2dFS2416,15.192,15.174,99.999,99.999,99.999
2dFS2421,15.669,15.557,99.999,99.999,99.999
2dFS2422,14.914,14.87,99.999,99.999,99.999
2dFS2426,15.364,15.27,99.999,99.999,99.999
2dFS2434,99.999,14.656,14.618,99.999,99.999
2dFS2437,99.999,16.452,99.999,99.999,99.999
2dFS2445,15.898,99.999,99.999,99.999,99.999
2dFS2447,15.514,15.43,99.999,99.999,99.999
2dFS2448,14.796,14.828,99.999,99.999,99.999
2dFS2449,15.062,14.962,99.999,99.999,99.999
2dFS2451,15.583,15.67,99.999,99.999,99.999
2dFS2454,14.366,14.391,14.294,99.999,99.999
2dFS2461,15.168,15.199,99.999,99.999,99.999
2dFS2469,15.424,99.999,99.999,99.999,99.999
2dFS2470,16.575,16.487,99.999,99.999,99.999
2dFS2478,15.457,15.359,99.999,99.999,99.999
2dFS2479,16.135,99.999,99.999,99.999,99.999
2dFS2483,15.261,15.132,99.999,99.999,99.999
2dFS2485,15.568,15.417,99.999,99.999,99.999
2dFS2488,14.312,14.26,14.561,99.999,99.999
2dFS2489,14.545,99.999,14.548,99.999,99.999
2dFS2490,16.374,16.475,99.999,99.999,99.999
2dFS2493,16.634,99.999,99.999,99.999,99.999
2dFS2501,15.923,15.774,99.999,99.999,99.999
2dFS2502,15.938,15.959,99.999,99.999,99.999
2dFS2510,15.183,15.22,99.999,99.999,99.999
2dFS2511,15.362,15.404,99.999,99.999,99.999
2dFS2517,15.009,14.977,14.69,99.999,99.999
2dFS2529,15.283,15.309,99.999,99.999,99.999
2dFS2531,15.679,15.645,99.999,99.999,99.999
2dFS2532,13.908,13.881,13.946,99.999,99.999
2dFS2534,15.45,15.29,99.999,99.999,99.999
2dFS2535,15.234,15.125,99.999,99.999,99.999
2dFS2536,13.954,13.915,13.773,99.999,99.999
2dFS2537,14.167,14.099,14.31,99.999,99.999
2dFS2539,15.129,14.942,99.999,99.999,99.999
2dFS2545,14.296,14.279,14.069,99.999,99.999
2dFS2554,16.058,16.039,99.999,99.999,99.999
2dFS2563,15.24,15.162,99.999,99.999,99.999
2dFS2564,15.837,15.86,99.999,99.999,99.999
2dFS2567,16.778,99.999,99.999,99.999,99.999
2dFS2572,15.723,15.746,99.999,99.999,99.999
2dFS2578,14.015,13.963,13.888,99.999,99.999
2dFS2579,12.668,12.685,12.601,12.571,99.999
2dFS2583,14.575,14.428,14.52,99.999,99.999
2dFS2586,15.639,99.999,99.999,99.999,99.999
2dFS2590,14.99,14.912,99.999,99.999,99.999
2dFS2591,16.291,99.999,99.999,99.999,99.999
2dFS2596,15.141,15.161,99.999,99.999,99.999
2dFS2607,14.88,14.91,14.387,99.999,99.999
2dFS2610,15.519,15.443,99.999,99.999,99.999
2dFS2611,16.082,15.969,99.999,99.999,99.999
2dFS2617,13.689,13.624,13.655,13.594,99.999
2dFS2618,15.984,16.087,99.999,99.999,99.999
2dFS2622,15.399,15.311,99.999,99.999,99.999
