 id ra dec flag mag3_6 mag4_5 mag5_8 mag8_0 mag24 
 260355 12.4615100000000005 -72.7305800000000033 O 10.5519999999999996 10.7110000000000003 10.5579999999999998 10.4680000000000000 99.9989999999999952
 261126 12.4730910000000002 -73.2630950000000070 aO/O 11.7270000000000003 11.7940000000000005 11.6609999999999996 11.5939999999999994 99.9989999999999952
 261145 12.4061769999999996 -72.4789389999999969 aO/O 12.2319999999999993 12.2959999999999994 12.1920000000000002 12.0020000000000007 99.9989999999999952
 261604 12.4127500000000008 -71.5977890000000059 aO/O 11.3230000000000004 11.4320000000000004 11.2469999999999999 11.0760000000000005 99.9989999999999952
 261701 12.4818510000000007 -72.4653830000000028 aO/O 11.6959999999999997 11.7420000000000009 11.6050000000000004 11.4890000000000008 99.9989999999999952
 261921 12.4843770000000003 -72.0085399999999964 O 11.9740000000000002 12.1029999999999998 11.9730000000000008 11.8699999999999992 99.9989999999999952
 261986 12.4860729999999993 -72.4976920000000007 aO/O 11.6059999999999999 11.7240000000000002 11.6050000000000004 11.5160000000000000 99.9989999999999952
 262670 12.4310399999999994 -72.9830290000000019 O 12.3330000000000002 12.3740000000000006 12.3290000000000006 12.3059999999999992 99.9989999999999952
 262863 12.4990210000000008 -73.3977090000000061 O 11.4770000000000003 11.5869999999999997 11.4830000000000005 11.4429999999999996 99.9989999999999952
 262906 12.5000889999999991 -73.5555219999999963 O 11.4250000000000007 11.5790000000000006 11.4039999999999999 11.3450000000000006 99.9989999999999952
 263036 12.5017960000000006 -72.6922160000000019 O 10.5079999999999991 10.6319999999999997 10.5120000000000005 10.4680000000000000 99.9989999999999952
 263094 12.4370659999999997 -73.0205650000000048 O 12.5009999999999994 12.5760000000000005 12.4670000000000005 12.4350000000000005 99.9989999999999952
 263199 12.5043319999999998 -72.9314459999999940 aO/O 12.3089999999999993 12.3960000000000008 12.2810000000000006 12.2200000000000006 99.9989999999999952
 263464 12.5085850000000001 -73.1930509999999970 O 12.2129999999999992 12.2859999999999996 12.2140000000000004 12.1329999999999991 99.9989999999999952
 264327 12.5215080000000007 -72.9498600000000010 aO/O 11.7620000000000005 11.9070000000000000 11.7660000000000000 11.7360000000000007 99.9989999999999952
 264450 12.4578080000000000 -72.8880180000000024 aO/O 12.0570000000000004 12.1029999999999998 12.0150000000000006 11.8989999999999991 99.9989999999999952
 264607 12.4603959999999994 -74.0091709999999949 aO/O 11.7550000000000008 11.8130000000000006 11.6259999999999994 11.4429999999999996 99.9989999999999952
 264623 12.5252289999999995 -73.0776369999999957 aO/O 11.9489999999999998 12.0069999999999997 11.7710000000000008 11.6400000000000006 99.9989999999999952
 265086 12.4680780000000002 -72.1029479999999978 O 12.2080000000000002 12.3640000000000008 12.2810000000000006 12.2579999999999991 99.9989999999999952
 265849 12.5441380000000002 -73.1808319999999952 O 12.3659999999999997 12.4350000000000005 12.3450000000000006 12.2820000000000000 99.9989999999999952
 266101 12.5480020000000003 -72.9689240000000012 O 12.0809999999999995 12.2050000000000001 12.1229999999999993 12.1029999999999998 99.9989999999999952
 266168 12.5489759999999997 -72.8143709999999942 O 12.1630000000000003 12.3010000000000002 12.2140000000000004 12.1890000000000001 99.9989999999999952
 266339 12.4869550000000000 -72.8234510000000057 aO/O 12.3399999999999999 12.3910000000000000 12.2810000000000006 12.1760000000000002 99.9989999999999952
 266442 12.5530380000000008 -71.7821859999999958 O 12.1489999999999991 12.1460000000000008 12.1159999999999997 12.0909999999999993 99.9989999999999952
 266516 12.5542330000000000 -72.8437760000000054 O 10.1799999999999997 10.2989999999999995 10.1699999999999999 10.1270000000000007 99.9989999999999952
 267163 12.4994800000000001 -71.6961969999999980 O 11.8369999999999997 11.9499999999999993 11.8309999999999995 11.7620000000000005 99.9989999999999952
 267477 12.5046440000000008 -71.2966499999999996 O 12.4369999999999994 12.4879999999999995 12.4039999999999999 12.4280000000000008 99.9989999999999952
 267958 12.5121889999999993 -72.4647939999999977 aO/O 11.8569999999999993 11.9109999999999996 11.7330000000000005 11.6090000000000000 99.9989999999999952
 268305 12.5806410000000000 -72.6037520000000001 O 12.4299999999999997 12.4939999999999998 12.4039999999999999 12.3450000000000006 99.9989999999999952
 268720 12.5869210000000002 -73.8110510000000062 O 12.2500000000000000 12.3849999999999998 12.2739999999999991 12.2739999999999991 99.9989999999999952
 268724 12.5871619999999993 -72.4759389999999968 O 12.1440000000000001 12.2279999999999998 12.1500000000000004 12.1189999999999998 99.9989999999999952
 269154 12.5941559999999999 -71.8206739999999968 aO/O 11.7710000000000008 11.9499999999999993 11.8109999999999999 11.4960000000000004 99.9989999999999952
 269220 12.5304889999999993 -72.7249970000000019 aO/O 11.4700000000000006 11.5559999999999992 11.4399999999999995 11.3510000000000009 99.9989999999999952
 269375 12.5974679999999992 -72.2831220000000059 O 11.9369999999999994 12.0139999999999993 11.8670000000000009 11.8149999999999995 99.9989999999999952
 270023 12.6072699999999998 -72.3095030000000065 O 12.1839999999999993 12.2420000000000009 12.1500000000000004 12.0359999999999996 99.9989999999999952
 270915 12.6208880000000008 -73.9501879999999971 O 12.0329999999999995 12.2660000000000000 12.1029999999999998 11.9909999999999997 99.9989999999999952
 270929 12.5560060000000000 -73.1988089999999971 O 11.0429999999999993 11.1289999999999996 11.0579999999999998 10.9789999999999992 99.9989999999999952
 271201 12.6257310000000000 -71.1256790000000052 O 11.6910000000000007 11.7660000000000000 11.6050000000000004 11.4689999999999994 99.9989999999999952
 271755 12.5684500000000003 -73.8394509999999968 aO/O 11.9320000000000004 11.9949999999999992 11.8260000000000005 11.7620000000000005 99.9989999999999952
 271788 12.6341769999999993 -72.8668739999999957 O 12.1349999999999998 12.2279999999999998 12.1359999999999992 12.1419999999999995 99.9989999999999952
 272127 12.6400159999999993 -73.2003749999999940 O 11.6769999999999996 11.7599999999999998 11.6780000000000008 11.6470000000000002 99.9989999999999952
 272147 12.5734580000000005 -72.0552339999999987 O 12.2050000000000001 12.2859999999999996 12.2579999999999991 12.1630000000000003 99.9989999999999952
 272355 12.5759240000000005 -73.2004670000000033 aO/O 12.2200000000000006 12.3420000000000005 12.2140000000000004 12.1289999999999996 99.9989999999999952
 272394 12.5767600000000002 -71.8494400000000013 O 11.7170000000000005 11.8590000000000000 11.6869999999999994 11.6549999999999994 99.9989999999999952
 273232 12.6577959999999994 -72.8936510000000055 aO/O 11.3849999999999998 11.5540000000000003 11.4149999999999991 11.3040000000000003 99.9989999999999952
 273721 12.5970750000000002 -74.1265039999999971 O 11.3309999999999995 11.1340000000000003 10.7530000000000001 10.4700000000000006 99.9989999999999952
 273861 12.5987550000000006 -74.1438930000000056 aO/O 12.1110000000000007 12.2279999999999998 12.1500000000000004 12.0190000000000001 99.9989999999999952
 274060 12.6721190000000004 -72.9336380000000020 O 11.4510000000000005 11.5640000000000001 11.4499999999999993 11.4239999999999995 99.9989999999999952
 274241 12.6748969999999996 -72.2734090000000009 aO/O 11.5429999999999993 11.6349999999999998 11.4870000000000001 11.3510000000000009 99.9989999999999952
 274289 12.6053049999999995 -72.4272420000000068 O 12.4909999999999997 12.6289999999999996 12.5139999999999993 12.5069999999999997 99.9989999999999952
 275265 12.6910910000000001 -73.9204900000000009 aO/O 11.9700000000000006 11.9990000000000006 11.8520000000000003 11.4760000000000009 99.9989999999999952
 275463 12.6231410000000004 -73.2937419999999946 aO/O 11.8819999999999997 11.9469999999999992 11.8160000000000007 11.6549999999999994 99.9989999999999952
 275748 12.6270939999999996 -72.8965630000000004 O 12.0660000000000007 12.2230000000000008 12.1099999999999994 12.0899999999999999 99.9989999999999952
 276154 12.7042149999999996 -73.5053889999999939 O 12.4979999999999993 12.5440000000000005 12.4949999999999992 12.3339999999999996 99.9989999999999952
 276439 12.6366940000000003 -73.7678080000000023 O 12.2810000000000006 12.3849999999999998 12.2810000000000006 12.1969999999999992 99.9989999999999952
 276451 12.6371110000000009 -72.5866050000000058 O 12.3539999999999992 12.5060000000000002 12.3960000000000008 12.3740000000000006 99.9989999999999952
 276602 12.6396149999999992 -72.5590360000000061 aO/O 12.1799999999999997 12.3580000000000005 12.2579999999999991 12.1319999999999997 99.9989999999999952
 276747 12.6417439999999992 -72.9719209999999947 O 10.4079999999999995 10.5389999999999997 10.3900000000000006 10.3209999999999997 99.9989999999999952
 276797 12.6425199999999993 -73.0539480000000054 aO/O 11.2149999999999999 11.2929999999999993 11.1530000000000005 11.0990000000000002 99.9989999999999952
 277062 12.6466949999999994 -73.9118260000000049 aO/O 11.5670000000000002 11.6660000000000004 11.4760000000000009 11.2759999999999998 99.9989999999999952
 277402 12.7229880000000009 -72.4111690000000010 aO/O 11.5500000000000007 11.6549999999999994 11.4830000000000005 11.3569999999999993 99.9989999999999952
 277530 12.7247190000000003 -72.5678139999999985 O 12.0809999999999995 12.2520000000000007 12.1029999999999998 12.0239999999999991 99.9989999999999952
 277735 12.6566690000000008 -72.9118239999999957 O 11.1890000000000001 11.3089999999999993 11.2029999999999994 11.1869999999999994 99.9989999999999952
 277860 12.6584079999999997 -73.2707639999999998 O 11.8089999999999993 11.9109999999999996 11.8160000000000007 11.7620000000000005 99.9989999999999952
 278663 12.6704500000000007 -72.7619770000000017 O 11.4629999999999992 11.5850000000000009 11.4870000000000001 11.3740000000000006 99.9989999999999952
 278909 12.7465519999999994 -73.1453819999999979 aO/O 11.5050000000000008 11.6349999999999998 11.5099999999999998 11.3330000000000002 99.9989999999999952
 279322 12.7544149999999998 -73.9055929999999961 aO/O 11.4670000000000005 11.6159999999999997 11.4290000000000003 11.2710000000000008 99.9989999999999952
 279494 12.6817960000000003 -73.0462870000000066 O 12.3300000000000001 12.4070000000000000 12.2660000000000000 12.3049999999999997 99.9989999999999952
 279754 12.7617650000000005 -73.7553889999999939 aO/O 12.1579999999999995 12.1329999999999991 11.8209999999999997 11.6170000000000009 99.9989999999999952
 279761 12.7619380000000007 -73.3867699999999985 aO/O 11.8610000000000007 11.9220000000000006 11.7810000000000006 11.6549999999999994 99.9989999999999952
 279915 12.6883590000000002 -72.1749290000000059 O 11.8680000000000003 11.9619999999999997 11.8569999999999993 11.7880000000000003 99.9989999999999952
 279966 12.7651059999999994 -72.7701249999999931 aO/O 12.3330000000000002 12.2620000000000005 12.1430000000000007 12.0320000000000000 99.9989999999999952
 280126 12.6916429999999991 -71.9530460000000005 O 11.9789999999999992 12.0660000000000007 11.9730000000000008 11.8900000000000006 99.9989999999999952
 280363 12.6949470000000009 -73.4292140000000018 O 12.5660000000000007 12.6639999999999997 12.5830000000000002 12.6059999999999999 99.9989999999999952
 280367 12.6949900000000007 -73.4410359999999969 O 12.4860000000000007 12.5890000000000004 12.5039999999999996 12.4540000000000006 99.9989999999999952
 280818 12.7780410000000000 -73.0988320000000016 O 11.9420000000000002 12.0820000000000007 11.9789999999999992 11.9390000000000001 99.9989999999999952
 280948 12.7801510000000000 -71.1839370000000002 O 12.5660000000000007 12.6359999999999992 12.4949999999999992 12.4700000000000006 99.9989999999999952
 281018 12.7048989999999993 -73.2146309999999971 aO/O 11.5879999999999992 11.6410000000000000 11.4610000000000003 11.3209999999999997 99.9989999999999952
 281738 12.7163500000000003 -72.2875779999999963 aO/O 12.4410000000000007 12.4760000000000009 12.3870000000000005 12.3089999999999993 99.9989999999999952
 282068 12.7966110000000004 -72.7156829999999985 O 12.0600000000000005 12.2050000000000001 12.1029999999999998 12.1110000000000007 99.9989999999999952
 282122 12.7975659999999998 -74.2997749999999968 O 12.2100000000000009 12.2620000000000005 12.1500000000000004 12.1189999999999998 99.9989999999999952
 282320 12.7255810000000000 -72.6893660000000068 O 11.5069999999999997 11.7089999999999996 11.4979999999999993 11.5020000000000007 99.9989999999999952
 282630 12.7304150000000007 -73.3408500000000032 O 11.4740000000000002 11.5410000000000004 11.4109999999999996 11.3160000000000007 99.9989999999999952
 282934 12.7349630000000005 -73.4989219999999932 O 10.7129999999999992 10.9230000000000000 10.8100000000000005 10.6999999999999993 99.9989999999999952
 283674 12.7462289999999996 -73.2076339999999988 O 12.1630000000000003 12.3170000000000002 12.2070000000000007 12.2180000000000000 99.9989999999999952
 283969 12.7508099999999995 -73.3053309999999954 O 11.3160000000000007 11.4520000000000000 11.3469999999999995 11.2880000000000003 99.9989999999999952
 284357 12.7566980000000001 -72.6774609999999939 O 12.1890000000000001 12.2959999999999994 12.2210000000000001 12.1760000000000002 99.9989999999999952
 284567 12.8338500000000000 -72.8678960000000018 O 10.6400000000000006 10.7140000000000004 10.5860000000000003 10.4909999999999997 99.9989999999999952
 284725 12.8363490000000002 -72.7445890000000048 O 12.4559999999999995 12.5440000000000005 12.4670000000000005 12.4700000000000006 99.9989999999999952
 284976 12.7662870000000002 -73.5417549999999949 O 11.5500000000000007 11.6489999999999991 11.5169999999999995 11.4559999999999995 99.9989999999999952
 285251 12.7700309999999995 -73.5828300000000013 O 10.7669999999999995 10.8599999999999994 10.6829999999999998 10.6129999999999995 99.9989999999999952
 285412 12.8477660000000000 -73.1693729999999931 aO/O 11.8119999999999994 11.8360000000000003 11.6609999999999996 11.3680000000000003 99.9989999999999952
 285658 12.8512500000000003 -72.3268170000000055 O 12.3260000000000005 12.4700000000000006 12.3290000000000006 12.3209999999999997 99.9989999999999952
 285704 12.8524159999999998 -73.3149140000000017 O 12.0190000000000001 12.1419999999999995 12.0329999999999995 12.0020000000000007 99.9989999999999952
 285913 12.8550430000000002 -73.2055780000000027 O 11.9979999999999993 12.1159999999999997 12.0030000000000001 11.9700000000000006 99.9989999999999952
 285935 12.8552630000000008 -74.4169940000000025 aO/O 11.2100000000000009 11.2289999999999992 11.0380000000000003 10.8910000000000000 99.9989999999999952
 286194 12.7856290000000001 -73.0406959999999970 O 12.2460000000000004 12.3480000000000008 12.2509999999999994 12.2810000000000006 99.9989999999999952
 286662 12.8665109999999991 -72.3228249999999946 O 12.0239999999999991 11.9070000000000000 12.0269999999999992 12.0169999999999995 99.9989999999999952
 286683 12.8668220000000009 -74.0423619999999971 aO/O 11.3160000000000007 11.4090000000000007 11.2710000000000008 11.0800000000000001 99.9989999999999952
 286779 12.7941330000000004 -72.2476060000000047 O 11.7720000000000002 11.8559999999999999 11.7010000000000005 11.6400000000000006 99.9989999999999952
 286792 12.8687620000000003 -72.7799219999999991 O 12.1489999999999991 12.3059999999999992 12.2140000000000004 12.1479999999999997 99.9989999999999952
 286793 12.8687620000000003 -72.7799219999999991 O 12.1489999999999991 12.3059999999999992 12.2140000000000004 12.1479999999999997 99.9989999999999952
 287144 12.7987640000000003 -73.4225529999999935 O 11.0329999999999995 11.1199999999999992 11.0429999999999993 11.0090000000000003 99.9989999999999952
 287249 12.8007749999999998 -72.4288669999999968 O 11.4700000000000006 11.5640000000000001 11.4499999999999993 11.4369999999999994 99.9989999999999952
 287698 12.8074359999999992 -73.4675390000000021 aO/O 11.8780000000000001 11.8070000000000004 11.5800000000000001 11.3870000000000005 99.9989999999999952
 287737 12.8083139999999993 -72.5679190000000034 O 12.0619999999999994 12.1509999999999998 12.0899999999999999 12.0500000000000007 99.9989999999999952
 288125 12.8890119999999992 -72.8021350000000069 O 12.3420000000000005 12.4070000000000000 12.2889999999999997 12.2949999999999999 99.9989999999999952
 289012 12.8284450000000003 -71.9984819999999957 O 11.9809999999999999 12.1199999999999992 11.9969999999999999 12.0730000000000004 99.9989999999999952
 289230 12.9050170000000008 -73.0739370000000008 aO/O 11.9480000000000004 12.0299999999999994 11.8309999999999995 11.7620000000000005 99.9989999999999952
 289461 12.8357109999999999 -72.9453790000000026 O 12.4860000000000007 12.5890000000000004 12.4760000000000009 12.5039999999999996 99.9989999999999952
 289599 12.8376120000000000 -73.4161550000000034 O 11.9860000000000007 12.1120000000000001 12.0269999999999992 11.9909999999999997 99.9989999999999952
 290465 12.9238959999999992 -73.1518070000000051 aO/O 12.3490000000000002 12.4760000000000009 12.3620000000000001 12.2889999999999997 99.9989999999999952
 291360 12.8647530000000003 -72.7832829999999973 aO/O 12.3569999999999993 12.4410000000000007 12.2970000000000006 12.2189999999999994 99.9989999999999952
 291389 12.9381079999999997 -72.9714850000000013 O 12.2530000000000001 12.3219999999999992 12.2579999999999991 12.2349999999999994 99.9989999999999952
 291664 12.9426799999999993 -72.6303750000000008 O 11.9670000000000005 12.0820000000000007 11.9849999999999994 11.9700000000000006 99.9989999999999952
 291831 12.8715580000000003 -73.7181910000000045 aO/O 12.2880000000000003 12.2469999999999999 12.0269999999999992 11.8520000000000003 99.9989999999999952
 292950 12.8886240000000001 -73.1215210000000013 O 12.0739999999999998 12.2140000000000004 12.1029999999999998 12.0600000000000005 99.9989999999999952
 292957 12.8887660000000004 -72.6539829999999967 aO/O 11.4879999999999995 11.6410000000000000 11.4870000000000001 11.3989999999999991 99.9989999999999952
 293003 12.8895590000000002 -74.4005779999999959 aO/O 11.6679999999999993 11.7660000000000000 11.5329999999999995 11.4689999999999994 99.9989999999999952
 293147 12.8915690000000005 -74.5726279999999946 O 11.7219999999999995 11.9109999999999996 11.7859999999999996 11.6790000000000003 99.9989999999999952
 293489 12.8963059999999992 -73.3029810000000026 O 11.5640000000000001 11.7210000000000001 11.6129999999999995 11.5649999999999995 99.9989999999999952
 293907 12.9029910000000001 -74.2412970000000030 O 12.4979999999999993 12.5559999999999992 12.4399999999999995 12.3910000000000000 99.9989999999999952
 294795 12.9170379999999998 -73.5099139999999949 O 12.5259999999999998 12.5890000000000004 12.4860000000000007 12.4800000000000004 99.9989999999999952
 294812 12.9880730000000000 -73.0858589999999992 O 11.1699999999999999 11.2620000000000005 11.1440000000000001 11.0939999999999994 99.9989999999999952
 295040 12.9914850000000008 -74.0457040000000006 aO/O 11.9879999999999995 12.1029999999999998 11.9849999999999994 11.8800000000000008 99.9989999999999952
 296173 12.9366839999999996 -73.3293950000000052 aO/O 12.1489999999999991 12.2230000000000008 12.1300000000000008 12.0510000000000002 99.9989999999999952
 296844 12.9471919999999994 -72.6253470000000050 aO/O 11.1509999999999998 11.1319999999999997 11.0039999999999996 10.9260000000000002 99.9989999999999952
 296935 12.9488009999999996 -73.1011089999999939 aO/O 12.0169999999999995 12.0700000000000003 11.9440000000000008 11.8239999999999998 99.9989999999999952
 296943 13.0195469999999993 -72.6284940000000034 O 12.2050000000000001 12.3420000000000005 12.2660000000000000 12.2430000000000003 99.9989999999999952
 297108 13.0215440000000005 -72.1381149999999991 O 10.6980000000000004 10.8529999999999998 10.5779999999999994 10.6899999999999995 99.9989999999999952
 297638 12.9597669999999994 -73.2221140000000048 aO/O 11.5449999999999999 11.6799999999999997 11.6430000000000007 11.4239999999999995 99.9989999999999952
 298347 13.0403409999999997 -73.9717040000000026 O 12.0969999999999995 12.2710000000000008 12.1500000000000004 12.1639999999999997 99.9989999999999952
 298797 13.0468430000000009 -71.9558959999999956 O 12.3490000000000002 12.4070000000000000 12.3699999999999992 12.3190000000000008 99.9989999999999952
 299028 12.9804220000000008 -73.1877649999999988 O 12.3260000000000005 12.4130000000000003 12.3049999999999997 12.2840000000000007 99.9989999999999952
 299307 13.0537379999999992 -74.1087090000000046 O 12.4489999999999998 12.5500000000000007 12.4760000000000009 12.4120000000000008 99.9989999999999952
 299562 13.0572169999999996 -71.7991750000000053 aO/O 11.5429999999999993 11.6570000000000000 11.4830000000000005 11.3810000000000002 99.9989999999999952
 301250 13.0155639999999995 -73.4027669999999972 O 10.1609999999999996 10.3230000000000004 10.1890000000000001 10.1539999999999999 99.9989999999999952
 302368 13.0328809999999997 -73.2608359999999976 aO/O 12.2650000000000006 12.3800000000000008 12.2579999999999991 12.2479999999999993 99.9989999999999952
 302493 13.0978610000000000 -73.0552370000000053 O 12.1210000000000004 12.3170000000000002 12.1920000000000002 12.1890000000000001 99.9989999999999952
 302597 13.0993189999999995 -73.3133559999999989 O 11.8070000000000004 11.9250000000000007 11.8260000000000005 11.7699999999999996 99.9989999999999952
 302605 13.0995589999999993 -73.5529250000000019 aO/O 11.4130000000000003 11.5440000000000005 11.4290000000000003 11.2989999999999995 99.9989999999999952
 302644 13.0372810000000001 -73.5863549999999975 O 12.0239999999999991 12.2810000000000006 12.1920000000000002 12.0690000000000008 99.9989999999999952
 302707 13.1008119999999995 -73.5539610000000010 aO/O 11.8239999999999998 11.9399999999999995 11.8160000000000007 11.7620000000000005 99.9989999999999952
 302814 13.0394369999999995 -72.9089709999999940 O 12.1419999999999995 12.2189999999999994 12.1500000000000004 12.0350000000000001 99.9989999999999952
 302883 13.1032829999999993 -72.9697460000000007 O 11.8680000000000003 11.9909999999999997 11.9109999999999996 11.8989999999999991 99.9989999999999952
 303096 13.0439039999999995 -72.5500830000000008 O 11.6820000000000004 11.8759999999999994 11.6920000000000002 11.6549999999999994 99.9989999999999952
 303951 13.1196619999999999 -73.1658070000000009 aO/O 11.7690000000000001 11.8659999999999997 11.7100000000000009 11.6319999999999997 99.9989999999999952
 304082 13.1216159999999995 -73.2385340000000014 aO/O 11.2720000000000002 11.4070000000000000 11.2590000000000003 11.1570000000000000 99.9989999999999952
 304963 13.0700050000000001 -72.7302360000000050 O 11.2899999999999991 11.4680000000000000 11.3409999999999993 11.2929999999999993 99.9989999999999952
 305854 13.0827969999999993 -72.5336719999999957 O 10.8469999999999995 10.9550000000000001 10.8480000000000008 10.8450000000000006 99.9989999999999952
 306875 13.1622459999999997 -72.5649530000000027 O 11.8539999999999992 11.9730000000000008 11.8260000000000005 11.8059999999999992 99.9989999999999952
 306922 13.0999099999999995 -72.5827469999999977 O 12.5329999999999995 12.6289999999999996 12.5429999999999993 12.5350000000000001 99.9989999999999952
 307055 13.1019360000000002 -73.3418839999999932 O 11.9670000000000005 12.0950000000000006 11.9909999999999997 11.9809999999999999 99.9989999999999952
 307863 13.1146119999999993 -73.4053940000000011 aO/O 12.4600000000000009 12.5190000000000001 12.3960000000000008 12.3379999999999992 99.9989999999999952
 308210 13.1199320000000004 -74.0970820000000003 O 12.2129999999999992 12.2379999999999995 12.1920000000000002 12.0660000000000007 99.9989999999999952
 308404 13.1842439999999996 -72.7891050000000064 aO/O 11.5619999999999994 11.6570000000000000 11.5129999999999999 11.3810000000000002 99.9989999999999952
 308520 13.1858869999999992 -72.8862790000000018 O 10.8309999999999995 10.9529999999999994 10.8279999999999994 10.7330000000000005 99.9989999999999952
 308532 13.1251660000000001 -73.8495259999999973 aO/O 12.3829999999999991 12.4640000000000004 12.4039999999999999 12.2319999999999993 99.9989999999999952
 308569 13.1866269999999997 -72.9517680000000013 aO/O 11.6609999999999996 11.7720000000000002 11.5890000000000004 11.5579999999999998 99.9989999999999952
 309671 13.2017570000000006 -70.8660990000000055 O 11.9350000000000005 11.9540000000000006 11.8460000000000001 11.8800000000000008 99.9989999999999952
 309932 13.2057730000000006 -73.6356909999999942 aO/O 11.7080000000000002 11.9070000000000000 11.7420000000000009 11.5719999999999992 99.9989999999999952
 310532 13.1546900000000004 -72.3366809999999987 O 12.4789999999999992 12.5440000000000005 12.4130000000000003 12.4700000000000006 99.9989999999999952
 311478 13.2279970000000002 -72.9964820000000003 O 11.8490000000000002 11.9290000000000003 11.8409999999999993 11.7970000000000006 99.9989999999999952
 311799 13.1725759999999994 -72.9347130000000021 O 10.5269999999999992 10.7159999999999993 10.5899999999999999 10.5050000000000008 99.9989999999999952
 312104 13.2365890000000004 -73.0070900000000051 O 11.7949999999999999 11.9109999999999996 11.8209999999999997 11.7789999999999999 99.9989999999999952
 312723 13.2455269999999992 -72.7326189999999997 O 11.9250000000000007 12.0500000000000007 11.9109999999999996 11.8800000000000008 99.9989999999999952
 313193 13.1932240000000007 -72.6945300000000003 O 12.3539999999999992 12.4819999999999993 12.3789999999999996 12.3620000000000001 99.9989999999999952
 313337 13.1951760000000000 -74.5140329999999977 aO/O 12.1699999999999999 12.2710000000000008 12.0830000000000002 11.9909999999999997 99.9989999999999952
 313523 13.2571200000000005 -72.2767889999999937 aO/O 11.9269999999999996 12.0419999999999998 11.9499999999999993 11.8989999999999991 99.9989999999999952
 313814 13.2610639999999993 -73.4493530000000021 O 12.2929999999999993 12.4469999999999992 12.3870000000000005 12.2750000000000004 99.9989999999999952
 314026 13.2642729999999993 -73.1079979999999949 O 11.5449999999999999 11.6549999999999994 11.5800000000000001 11.4760000000000009 99.9989999999999952
 314359 13.2690289999999997 -72.3282669999999968 O 12.3569999999999993 12.3529999999999998 12.2739999999999991 12.2590000000000003 99.9989999999999952
 314781 13.2752909999999993 -73.2916639999999973 O 10.7430000000000003 10.8330000000000002 10.6959999999999997 10.6739999999999995 99.9989999999999952
 315002 13.2195280000000004 -73.1647650000000027 aO/O 11.7620000000000005 11.8430000000000000 11.7010000000000005 11.5869999999999997 99.9989999999999952
 315274 13.2813929999999996 -72.7206860000000006 O 12.4909999999999997 12.5690000000000008 12.4309999999999992 12.4849999999999994 99.9989999999999952
 315275 13.2814470000000000 -73.3061529999999948 O 12.3640000000000008 12.4939999999999998 12.3789999999999996 12.3590000000000000 99.9989999999999952
 315330 13.2822399999999998 -73.3835559999999987 O 12.3800000000000008 12.4529999999999994 12.3789999999999996 12.2919999999999998 99.9989999999999952
 315425 13.2254839999999998 -71.9480879999999985 O 12.0069999999999997 12.0820000000000007 11.9269999999999996 11.8900000000000006 99.9989999999999952
 315426 13.2254860000000001 -73.3606450000000052 O 11.7010000000000005 11.8529999999999998 11.6479999999999997 11.6709999999999994 99.9989999999999952
 316037 13.2925100000000000 -73.2861469999999997 O 11.8559999999999999 11.9220000000000006 11.8460000000000001 11.8239999999999998 99.9989999999999952
 316085 13.2350019999999997 -70.9294600000000059 O 12.2929999999999993 12.5060000000000002 12.3290000000000006 12.2230000000000008 99.9989999999999952
 316118 13.2936630000000005 -73.1227319999999992 O 11.9109999999999996 12.0180000000000007 11.9269999999999996 11.8610000000000007 99.9989999999999952
 316315 13.2382139999999993 -73.2442589999999996 aO/O 12.0690000000000008 12.1590000000000007 12.0389999999999997 12.0310000000000006 99.9989999999999952
 316386 13.2975860000000008 -73.0023340000000047 O 12.5950000000000006 12.6430000000000007 12.5530000000000008 12.5329999999999995 99.9989999999999952
 316837 13.2459729999999993 -72.7438159999999954 O 10.5030000000000001 10.6219999999999999 10.5000000000000000 10.4469999999999992 99.9989999999999952
 316995 13.2487130000000004 -74.3890090000000015 aO/O 12.2379999999999995 12.3170000000000002 12.1709999999999994 12.0480000000000000 99.9989999999999952
 317244 13.2513930000000002 -72.8567129999999992 O 12.0340000000000007 12.1509999999999998 12.0899999999999999 12.0709999999999997 99.9989999999999952
 317428 13.2545289999999998 -73.4254250000000042 O 12.1059999999999999 12.2230000000000008 12.1300000000000008 12.1379999999999999 99.9989999999999952
 317501 13.3142209999999999 -72.9029460000000000 O 11.6319999999999997 11.7029999999999994 11.5640000000000001 11.5090000000000003 99.9989999999999952
 317691 13.3168369999999996 -73.5356050000000039 O 12.0239999999999991 12.1679999999999993 12.0210000000000008 11.9809999999999999 99.9989999999999952
 317752 13.2598579999999995 -73.3712699999999955 O 12.3729999999999993 12.4529999999999994 12.3539999999999992 12.3529999999999998 99.9989999999999952
 317897 13.3193880000000000 -71.6038410000000027 O 12.0600000000000005 12.1679999999999993 12.0210000000000008 11.9909999999999997 99.9989999999999952
 318027 13.3211499999999994 -73.2794889999999981 O 12.3260000000000005 12.3740000000000006 12.3049999999999997 12.3089999999999993 99.9989999999999952
 318722 13.2750690000000002 -72.7918910000000068 O 12.5449999999999999 12.6709999999999994 12.5630000000000006 12.5250000000000004 99.9989999999999952
 319455 13.2861860000000007 -72.8184349999999938 O 12.4230000000000000 12.5690000000000008 12.4580000000000002 12.3810000000000002 99.9989999999999952
 319880 13.2963579999999997 -72.1376039999999961 O 11.4039999999999999 11.5340000000000007 11.4109999999999996 11.4179999999999993 99.9989999999999952
